h k l D-spacing RingNr
0 0 4 0.898000 6 0.000000 0.000000 1.113586 6.462744 12.925488 182774.471606
0 -4 0 0.898000 6 -0.000000 -1.113586 0.000000 6.462744 12.925488 182774.471606
0 4 0 0.898000 6 0.000000 1.113586 0.000000 6.462744 12.925488 182774.471606
4 0 0 0.898000 6 1.113586 0.000000 0.000000 6.462744 12.925488 182774.471606
-4 0 0 0.898000 6 -1.113586 0.000000 0.000000 6.462744 12.925488 182774.471606
-1 -3 -3 0.824061 7 -0.278396 -0.835189 -0.835189 7.045429 14.090859 199908.557587
1 3 3 0.824061 7 0.278396 0.835189 0.835189 7.045429 14.090859 199908.557587
-3 1 -3 0.824061 7 -0.835189 0.278396 -0.835189 7.045429 14.090859 199908.557587
3 -1 3 0.824061 7 0.835189 -0.278396 0.835189 7.045429 14.090859 199908.557587
1 3 -3 0.824061 7 0.278396 0.835189 -0.835189 7.045429 14.090859 199908.557587
-1 -3 3 0.824061 7 -0.278396 -0.835189 0.835189 7.045429 14.090859 199908.557587
3 -1 -3 0.824061 7 0.835189 -0.278396 -0.835189 7.045429 14.090859 199908.557587
-3 1 3 0.824061 7 -0.835189 0.278396 0.835189 7.045429 14.090859 199908.557587
-1 3 3 0.824061 7 -0.278396 0.835189 0.835189 7.045429 14.090859 199908.557587
1 -3 -3 0.824061 7 0.278396 -0.835189 -0.835189 7.045429 14.090859 199908.557587
-1 3 -3 0.824061 7 -0.278396 0.835189 -0.835189 7.045429 14.090859 199908.557587
1 -3 3 0.824061 7 0.278396 -0.835189 0.835189 7.045429 14.090859 199908.557587
3 -3 -1 0.824061 7 0.835189 -0.835189 -0.278396 7.045429 14.090859 199908.557587
-3 3 1 0.824061 7 -0.835189 0.835189 0.278396 7.045429 14.090859 199908.557587
-3 -3 1 0.824061 7 -0.835189 -0.835189 0.278396 7.045429 14.090859 199908.557587
3 3 -1 0.824061 7 0.835189 0.835189 -0.278396 7.045429 14.090859 199908.557587
-3 -3 -1 0.824061 7 -0.835189 -0.835189 -0.278396 7.045429 14.090859 199908.557587
3 3 1 0.824061 7 0.835189 0.835189 0.278396 7.045429 14.090859 199908.557587
-3 -1 -3 0.824061 7 -0.835189 -0.278396 -0.835189 7.045429 14.090859 199908.557587
3 1 3 0.824061 7 0.835189 0.278396 0.835189 7.045429 14.090859 199908.557587
3 1 -3 0.824061 7 0.835189 0.278396 -0.835189 7.045429 14.090859 199908.557587
-3 -1 3 0.824061 7 -0.835189 -0.278396 0.835189 7.045429 14.090859 199908.557587
3 -3 1 0.824061 7 0.835189 -0.835189 0.278396 7.045429 14.090859 199908.557587
-3 3 -1 0.824061 7 -0.835189 0.835189 -0.278396 7.045429 14.090859 199908.557587
