h k l D-spacing RingNr
0 0 4 0.902500 6 0.000000 0.000000 1.108033 5.499280 10.998560 167088.445045
0 -4 0 0.902500 6 -0.000000 -1.108033 0.000000 5.499280 10.998560 167088.445045
0 4 0 0.902500 6 0.000000 1.108033 0.000000 5.499280 10.998560 167088.445045
4 0 0 0.902500 6 1.108033 0.000000 0.000000 5.499280 10.998560 167088.445045
-4 0 0 0.902500 6 -1.108033 0.000000 0.000000 5.499280 10.998560 167088.445045
-1 -3 -3 0.828191 7 -0.277008 -0.831025 -0.831025 5.994434 11.988868 182562.629608
1 3 3 0.828191 7 0.277008 0.831025 0.831025 5.994434 11.988868 182562.629608
-3 1 -3 0.828191 7 -0.831025 0.277008 -0.831025 5.994434 11.988868 182562.629608
3 -1 3 0.828191 7 0.831025 -0.277008 0.831025 5.994434 11.988868 182562.629608
1 3 -3 0.828191 7 0.277008 0.831025 -0.831025 5.994434 11.988868 182562.629608
-1 -3 3 0.828191 7 -0.277008 -0.831025 0.831025 5.994434 11.988868 182562.629608
3 -1 -3 0.828191 7 0.831025 -0.277008 -0.831025 5.994434 11.988868 182562.629608
-3 1 3 0.828191 7 -0.831025 0.277008 0.831025 5.994434 11.988868 182562.629608
-1 3 3 0.828191 7 -0.277008 0.831025 0.831025 5.994434 11.988868 182562.629608
1 -3 -3 0.828191 7 0.277008 -0.831025 -0.831025 5.994434 11.988868 182562.629608
-1 3 -3 0.828191 7 -0.277008 0.831025 -0.831025 5.994434 11.988868 182562.629608
1 -3 3 0.828191 7 0.277008 -0.831025 0.831025 5.994434 11.988868 182562.629608
3 -3 -1 0.828191 7 0.831025 -0.831025 -0.277008 5.994434 11.988868 182562.629608
-3 3 1 0.828191 7 -0.831025 0.831025 0.277008 5.994434 11.988868 182562.629608
-3 -3 1 0.828191 7 -0.831025 -0.831025 0.277008 5.994434 11.988868 182562.629608
3 3 -1 0.828191 7 0.831025 0.831025 -0.277008 5.994434 11.988868 182562.629608
-3 -3 -1 0.828191 7 -0.831025 -0.831025 -0.277008 5.994434 11.988868 182562.629608
3 3 1 0.828191 7 0.831025 0.831025 0.277008 5.994434 11.988868 182562.629608
-3 -1 -3 0.828191 7 -0.831025 -0.277008 -0.831025 5.994434 11.988868 182562.629608
3 1 3 0.828191 7 0.831025 0.277008 0.831025 5.994434 11.988868 182562.629608
3 1 -3 0.828191 7 0.831025 0.277008 -0.831025 5.994434 11.988868 182562.629608
-3 -1 3 0.828191 7 -0.831025 -0.277008 0.831025 5.994434 11.988868 182562.629608
3 -3 1 0.828191 7 0.831025 -0.831025 0.277008 5.994434 11.988868 182562.629608
-3 3 -1 0.828191 7 -0.831025 0.831025 -0.277008 5.994434 11.988868 182562.629608
0 -2 -4 0.807221 8 -0.000000 -0.554017 -1.108033 6.150753 12.301506 187470.964469
0 2 4 0.807221 8 0.000000 0.554017 1.108033 6.150753 12.301506 187470.964469
-2 0 -4 0.807221 8 -0.554017 -0.000000 -1.108033 6.150753 12.301506 187470.964469
2 0 4 0.807221 8 0.554017 0.000000 1.108033 6.150753 12.301506 187470.964469
0 2 -4 0.807221 8 -0.000000 0.554017 -1.108033 6.150753 12.301506 187470.964469
0 -2 4 0.807221 8 0.000000 -0.554017 1.108033 6.150753 12.301506 187470.964469
2 0 -4 0.807221 8 0.554017 -0.000000 -1.108033 6.150753 12.301506 187470.964469
-2 0 4 0.807221 8 -0.554017 0.000000 1.108033 6.150753 12.301506 187470.964469
0 -4 2 0.807221 8 -0.000000 -1.108033 0.554017 6.150753 12.301506 187470.964469
0 4 -2 0.807221 8 0.000000 1.108033 -0.554017 6.150753 12.301506 187470.964469
4 -2 0 0.807221 8 1.108033 -0.554017 0.000000 6.150753 12.301506 187470.964469
